tract_id,house_num,shape_area,shape_length,target
17031030101,42,972566.7077020495,28458.574767685903,1
17031030102,42,641057.9117648979,23752.26364280657,1
17031030103,27,549906.2999274881,15087.11715933697,1
17031030104,22,546653.4662847349,13991.741483727676,1
17031030400,388,1320519.2555488222,85370.64857982867,1
17031030601,52,903401.4710036742,27592.590562139587,1
17031030604,25,630375.8040413909,17638.577311219557,1
17031030706,33,856730.5083084992,22786.542258050893,1
17031031100,332,1642189.4882088257,82454.57360003138,1
17031031700,380,2012478.191960101,112430.79278102097,1
17031032100,195,2133983.941658718,83385.97132628948,1
17031040202,912,2650745.977827235,190248.39724040165,1
17031081900,66,588014.3458016983,27032.34091039788,1
17031140301,284,885873.2145927575,63376.82423834798,1
17031160300,379,1702213.6903384472,108779.63336971702,1
17031190100,566,2475146.416816427,119506.1886717583,1
17031190300,1768,3411131.134187557,300968.28536669933,1
17031191000,671,2074705.4102676485,123231.77596176353,1
17031210501,545,1321632.8580090012,104401.14703528908,1
17031210502,681,1348883.6441244557,122135.53645241607,1
17031220300,472,986170.043309357,86821.78821578066,1
17031220602,777,2017865.581923965,155433.95699531588,1
17031220901,341,712806.7785159623,60625.50129154023,1
17031220902,523,1334319.2038003108,101156.51855920878,1
17031222500,318,817406.3145580168,61593.24783062264,1
17031222900,215,923915.73034677,46368.53279531576,1
17031230400,516,959473.0183870702,86117.07040649196,1
17031230500,533,3421593.6587064737,134047.34641267432,1
17031230800,195,631779.9423393945,32116.16549584121,1
17031230900,689,1393664.3849777807,113852.37650640288,1
17031241000,307,806813.6390296269,63140.9792022472,1
